year;day;month;continentExp;countriesAndTerritories;geoId;countryterritoryCode;cases;deaths;popData2019;total_test;median_age;age_65;age_70;cardio_rate;diabetes_rate
2020;12;8;Europe;Bulgaria;BG;BGR;210;12;7000039;;;;;;
2020;12;8;Europe;Croatia;HR;HRV;91;2;4076246;;;;;;
2020;12;8;Europe;Cyprus;CY;CYP;25;1;875899;;;;;;
2020;12;8;Europe;Czechia;CZ;CZE;289;2;10649800;;;;;;
2020;12;8;Europe;Denmark;DK;DNK;144;1;5806081;;;;;;
2020;12;8;Europe;Estonia;EE;EST;9;0;1324820;;;;;;
2020;12;8;Europe;Faroe_Islands;FO;FRO;11;0;48677;;;;;;
2020;12;8;Europe;Finland;FI;FIN;22;0;5517919;;;;;;
2020;12;8;Europe;France;FR;FRA;1397;14;67012883;;;;;;
2020;12;8;Europe;Georgia;GE;GEO;14;0;3996762;;;;;;
2020;12;8;Europe;Germany;DE;DEU;1226;6;83019213;;;;;;
2020;12;8;Europe;Gibraltar;GI;GIB;4;0;33706;;;;;;
2020;12;8;Europe;Greece;EL;GRC;193;1;10724599;;;;;;
2020;12;8;Europe;Guernsey;GG;GGY;0;0;64468;;;;;;
2020;12;8;Europe;Holy_See;VA;VAT;0;0;815;;;;;;
2020;12;8;Europe;Hungary;HU;HUN;15;0;9772756;;;;;;
2020;12;8;Europe;Iceland;IS;ISL;6;0;356991;;;;;;
2020;12;8;Europe;Ireland;IE;IRL;33;1;4904240;;;;;;
2020;12;8;Europe;Isle_of_Man;IM;IMN;0;0;84589;;;;;;
2020;12;8;Europe;Italy;IT;ITA;412;6;60359546;;;;;;
2020;12;8;Europe;Jersey;JE;JEY;0;0;107796;;;;;;
2020;12;8;Europe;Kosovo;XK;XKX;171;13;1798506;;;;;;
2020;12;8;Europe;Latvia;LV;LVA;10;0;1919968;;;;;;
2020;12;8;Europe;Liechtenstein;LI;LIE;0;0;38378;;;;;;
2020;12;8;Europe;Lithuania;LT;LTU;18;0;2794184;;;;;;
2020;12;8;Europe;Luxembourg;LU;LUX;26;1;613894;;;;;;
2020;12;8;Europe;Malta;MT;MLT;49;0;493559;;;;;;
2020;12;8;Europe;Moldova;MD;MDA;382;7;4043258;;;;;;
2020;12;8;Europe;Monaco;MC;MCO;1;0;33085;;;;;;
2020;12;8;Europe;Montenegro;ME;MNE;52;3;622182;;;;;;
2020;12;8;Europe;Netherlands;NL;NLD;779;2;17282163;;;;;;
2020;12;8;Europe;North_Macedonia;MK;MKD;0;0;2077132;;;;;;
2020;12;8;Europe;Norway;NO;NOR;46;0;5328212;;;;;;
2020;12;8;Europe;Poland;PL;POL;551;12;37972812;;;;;;
2020;12;8;Europe;Portugal;PT;PRT;120;2;10276617;;;;;;
2020;12;8;Europe;Romania;RO;ROU;1215;35;19414458;;;;;;
2020;12;8;Europe;Russia;RU;RUS;4945;70;145872260;;;;;;
2020;12;8;Europe;San_Marino;SM;SMR;0;0;34453;;;;;;
2020;12;8;Europe;Serbia;RS;SRB;235;6;6963764;;;;;;
2020;12;8;Europe;Slovakia;SK;SVK;16;0;5450421;;;;;;
2020;12;8;Europe;Slovenia;SI;SVN;17;0;2080908;;;;;;
2020;12;8;Europe;Spain;ES;ESP;3172;-2;46937060;;;;;;
2020;12;8;Europe;Sweden;SE;SWE;417;4;10230185;;;;;;
2020;12;8;Europe;Switzerland;CH;CHE;187;1;8544527;;;;;;
2020;12;8;Europe;Turkey;TR;TUR;1183;15;82003882;;;;;;
2020;12;8;Europe;Ukraine;UA;UKR;1433;19;43993643;;;;;;
2020;12;8;Europe;United_Kingdom;UK;GBR;1148;13;66647112;;;;;;
2020;13;8;Europe;Albania;AL;ALB;141;3;2862427;;;;;;
2020;13;8;Europe;Andorra;AD;AND;14;1;76177;;;;;;
2020;13;8;Europe;Armenia;AM;ARM;201;3;2957728;;;;;;
2020;13;8;Europe;Austria;AT;AUT;241;1;8858775;;;;;;
2020;13;8;Europe;Azerbaijan;AZ;AZE;93;2;10047719;;;;;;
2020;13;8;Europe;Belarus;BY;BLR;97;3;9452409;;;;;;
2020;13;8;Europe;Belgium;BE;BEL;609;11;11455519;;;;;;
2020;13;8;Europe;Bosnia_and_Herzegovina;BA;BIH;253;6;3300998;;;;;;
2020;13;8;Europe;Bulgaria;BG;BGR;171;11;7000039;;;;;;
2020;13;8;Europe;Croatia;HR;HRV;130;0;4076246;;;;;;
2020;13;8;Europe;Cyprus;CY;CYP;14;0;875899;;;;;;
2020;13;8;Europe;Czechia;CZ;CZE;292;0;10649800;;;;;;
2020;13;8;Europe;Denmark;DK;DNK;111;0;5806081;;;;;;
2020;13;8;Europe;Estonia;EE;EST;7;0;1324820;;;;;;
2020;13;8;Europe;Faroe_Islands;FO;FRO;15;0;48677;;;;;;
2020;13;8;Europe;Finland;FI;FIN;19;0;5517919;;;;;;
2020;13;8;Europe;France;FR;FRA;2524;17;67012883;;;;;;
2020;13;8;Europe;Georgia;GE;GEO;5;0;3996762;;;;;;
2020;13;8;Europe;Germany;DE;DEU;1445;4;83019213;;;;;;
2020;13;8;Europe;Gibraltar;GI;GIB;2;0;33706;;;;;;
2020;13;8;Europe;Greece;EL;GRC;235;2;10724599;;;;;;
2020;13;8;Europe;Guernsey;GG;GGY;0;0;64468;;;;;;
2020;13;8;Europe;Holy_See;VA;VAT;0;0;815;;;;;;
2020;13;8;Europe;Hungary;HU;HUN;22;0;9772756;;;;;;
2020;13;8;Europe;Iceland;IS;ISL;4;0;356991;;;;;;
2020;13;8;Europe;Ireland;IE;IRL;37;1;4904240;;;;;;
2020;13;8;Europe;Isle_of_Man;IM;IMN;0;0;84589;;;;;;
2020;13;8;Europe;Italy;IT;ITA;476;10;60359546;;;;;;
2020;13;8;Europe;Jersey;JE;JEY;4;0;107796;;;;;;
2020;13;8;Europe;Kosovo;XK;XKX;205;11;1798506;;;;;;
2020;13;8;Europe;Latvia;LV;LVA;0;0;1919968;;;;;;
2020;13;8;Europe;Liechtenstein;LI;LIE;1;0;38378;;;;;;
2020;13;8;Europe;Lithuania;LT;LTU;26;0;2794184;;;;;;
2020;13;8;Europe;Luxembourg;LU;LUX;58;0;613894;;;;;;
2020;13;8;Europe;Malta;MT;MLT;55;0;493559;;;;;;
2020;13;8;Europe;Moldova;MD;MDA;474;6;4043258;;;;;;
2020;13;8;Europe;Monaco;MC;MCO;2;0;33085;;;;;;
2020;13;8;Europe;Montenegro;ME;MNE;65;2;622182;;;;;;
2020;13;8;Europe;Netherlands;NL;NLD;654;2;17282163;;;;;;
2020;13;8;Europe;North_Macedonia;MK;MKD;252;2;2077132;;;;;;
2020;13;8;Europe;Norway;NO;NOR;66;0;5328212;;;;;;
2020;13;8;Europe;Poland;PL;POL;715;9;37972812;;;;;;
2020;13;8;Europe;Portugal;PT;PRT;278;3;10276617;;;;;;
2020;13;8;Europe;Romania;RO;ROU;1415;43;19414458;;;;;;
2020;13;8;Europe;Russia;RU;RUS;5102;129;145872260;;;;;;
2020;13;8;Europe;San_Marino;SM;SMR;0;0;34453;;;;;;
2020;13;8;Europe;Serbia;RS;SRB;254;6;6963764;;;;;;
2020;13;8;Europe;Slovakia;SK;SVK;75;0;5450421;;;;;;
2020;13;8;Europe;Slovenia;SI;SVN;31;3;2080908;;;;;;
2020;13;8;Europe;Spain;ES;ESP;7550;26;46937060;;;;;;
2020;13;8;Europe;Sweden;SE;SWE;443;3;10230185;;;;;;
2020;13;8;Europe;Switzerland;CH;CHE;273;1;8544527;;;;;;
2020;13;8;Europe;Turkey;TR;TUR;1212;18;82003882;;;;;;
2020;13;8;Europe;Ukraine;UA;UKR;1592;22;43993643;;;;;;
2020;13;8;Europe;United_Kingdom;UK;GBR;1009;20;66647112;;;;;;
2020;14;8;Europe;Albania;AL;ALB;154;5;2862427;;;;;;
2020;14;8;Europe;Andorra;AD;AND;4;0;76177;;;;;;
2020;14;8;Europe;Armenia;AM;ARM;229;3;2957728;;;;;;
2020;14;8;Europe;Austria;AT;AUT;229;1;8858775;;;;;;
2020;14;8;Europe;Azerbaijan;AZ;AZE;91;3;10047719;;;;;;
2020;14;8;Europe;Belarus;BY;BLR;101;4;9452409;;;;;;
2020;14;8;Europe;Belgium;BE;BEL;669;12;11455519;;;;;;
2020;14;8;Europe;Bosnia_and_Herzegovina;BA;BIH;223;5;3300998;;;;;;
2020;14;8;Europe;Bulgaria;BG;BGR;176;2;7000039;;;;;;
2020;14;8;Europe;Croatia;HR;HRV;180;1;4076246;;;;;;
2020;14;8;Europe;Cyprus;CY;CYP;14;0;875899;;;;;;
2020;14;8;Europe;Czechia;CZ;CZE;326;0;10649800;;;;;;
2020;14;8;Europe;Denmark;DK;DNK;144;0;5806081;;;;;;
2020;14;8;Europe;Estonia;EE;EST;0;0;1324820;;;;;;
2020;14;8;Europe;Faroe_Islands;FO;FRO;23;0;48677;;;;;;
2020;14;8;Europe;Finland;FI;FIN;41;0;5517919;;;;;;
2020;14;8;Europe;France;FR;FRA;2669;17;67012883;;;;;;
2020;14;8;Europe;Georgia;GE;GEO;23;0;3996762;;;;;;
2020;14;8;Europe;Germany;DE;DEU;1449;14;83019213;;;;;;
2020;14;8;Europe;Gibraltar;GI;GIB;2;0;33706;;;;;;
2020;14;8;Europe;Greece;EL;GRC;204;5;10724599;;;;;;
2020;14;8;Europe;Guernsey;GG;GGY;0;0;64468;;;;;;
2020;14;8;Europe;Holy_See;VA;VAT;0;0;815;;;;;;
2020;14;8;Europe;Hungary;HU;HUN;45;2;9772756;;;;;;
2020;14;8;Europe;Iceland;IS;ISL;4;0;356991;;;;;;
2020;14;8;Europe;Ireland;IE;IRL;91;0;4904240;;;;;;
2020;14;8;Europe;Isle_of_Man;IM;IMN;0;0;84589;;;;;;
2020;14;8;Europe;Italy;IT;ITA;522;6;60359546;;;;;;
2020;14;8;Europe;Jersey;JE;JEY;1;0;107796;;;;;;
2020;14;8;Europe;Kosovo;XK;XKX;193;8;1798506;;;;;;
2020;14;8;Europe;Latvia;LV;LVA;4;0;1919968;;;;;;
2020;14;8;Europe;Liechtenstein;LI;LIE;1;0;38378;;;;;;
2020;14;8;Europe;Lithuania;LT;LTU;21;0;2794184;;;;;;
2020;14;8;Europe;Luxembourg;LU;LUX;68;0;613894;;;;;;
2020;14;8;Europe;Malta;MT;MLT;31;0;493559;;;;;;
2020;14;8;Europe;Moldova;MD;MDA;390;15;4043258;;;;;;
2020;14;8;Europe;Monaco;MC;MCO;2;0;33085;;;;;;
2020;14;8;Europe;Montenegro;ME;MNE;44;0;622182;;;;;;
2020;14;8;Europe;Netherlands;NL;NLD;577;4;17282163;;;;;;
2020;14;8;Europe;North_Macedonia;MK;MKD;140;2;2077132;;;;;;
2020;14;8;Europe;Norway;NO;NOR;33;1;5328212;;;;;;
2020;14;8;Europe;Poland;PL;POL;811;14;37972812;;;;;;
2020;14;8;Europe;Portugal;PT;PRT;325;6;10276617;;;;;;
2020;14;8;Europe;Romania;RO;ROU;1454;53;19414458;;;;;;
2020;14;8;Europe;Russia;RU;RUS;5057;124;145872260;;;;;;
2020;14;8;Europe;San_Marino;SM;SMR;0;0;34453;;;;;;
2020;14;8;Europe;Serbia;RS;SRB;247;3;6963764;;;;;;
2020;14;8;Europe;Slovakia;SK;SVK;49;0;5450421;;;;;;
2020;14;8;Europe;Slovenia;SI;SVN;29;1;2080908;;;;;;
2020;14;8;Europe;Spain;ES;ESP;5479;12;46937060;;;;;;
2020;14;8;Europe;Sweden;SE;SWE;363;5;10230185;;;;;;
2020;14;8;Europe;Switzerland;CH;CHE;233;1;8544527;;;;;;
2020;14;8;Europe;Turkey;TR;TUR;1243;21;82003882;;;;;;
2020;14;8;Europe;Ukraine;UA;UKR;1732;19;43993643;;;;;;
2020;14;8;Europe;United_Kingdom;UK;GBR;1129;18;66647112;;;;;;
2020;15;8;Europe;Albania;AL;ALB;146;6;2862427;;;;;;
2020;15;8;Europe;Andorra;AD;AND;8;0;76177;;;;;;
2020;15;8;Europe;Armenia;AM;ARM;276;5;2957728;;;;;;
2020;15;8;Europe;Austria;AT;AUT;221;0;8858775;;;;;;
2020;15;8;Europe;Azerbaijan;AZ;AZE;103;4;10047719;;;;;;
2020;15;8;Europe;Belarus;BY;BLR;105;4;9452409;;;;;;
2020;15;8;Europe;Belgium;BE;BEL;587;12;11455519;;;;;;
2020;15;8;Europe;Bosnia_and_Herzegovina;BA;BIH;350;6;3300998;;;;;;
2020;15;8;Europe;Bulgaria;BG;BGR;174;8;7000039;;;;;;
2020;15;8;Europe;Croatia;HR;HRV;208;2;4076246;;;;;;
2020;15;8;Europe;Cyprus;CY;CYP;13;0;875899;;;;;;
2020;15;8;Europe;Czechia;CZ;CZE;292;3;10649800;;;;;;
2020;15;8;Europe;Denmark;DK;DNK;165;0;5806081;;;;;;
2020;15;8;Europe;Estonia;EE;EST;3;0;1324820;;;;;;
2020;15;8;Europe;Faroe_Islands;FO;FRO;0;0;48677;;;;;;
2020;15;8;Europe;Finland;FI;FIN;17;0;5517919;;;;;;
2020;15;8;Europe;France;FR;FRA;2846;18;67012883;;;;;;
2020;15;8;Europe;Georgia;GE;GEO;0;0;3996762;;;;;;
2020;15;8;Europe;Germany;DE;DEU;1415;6;83019213;;;;;;
2020;15;8;Europe;Gibraltar;GI;GIB;1;0;33706;;;;;;
2020;15;8;Europe;Greece;EL;GRC;251;2;10724599;;;;;;
2020;15;8;Europe;Guernsey;GG;GGY;0;0;64468;;;;;;
2020;15;8;Europe;Holy_See;VA;VAT;0;0;815;;;;;;
2020;15;8;Europe;Hungary;HU;HUN;40;0;9772756;;;;;;
2020;15;8;Europe;Iceland;IS;ISL;7;0;356991;;;;;;
2020;15;8;Europe;Ireland;IE;IRL;66;0;4904240;;;;;;
2020;15;8;Europe;Isle_of_Man;IM;IMN;0;0;84589;;;;;;
2020;15;8;Europe;Italy;IT;ITA;574;3;60359546;;;;;;
2020;15;8;Europe;Jersey;JE;JEY;3;0;107796;;;;;;
2020;15;8;Europe;Kosovo;XK;XKX;142;8;1798506;;;;;;
2020;15;8;Europe;Latvia;LV;LVA;1;0;1919968;;;;;;
2020;15;8;Europe;Liechtenstein;LI;LIE;0;0;38378;;;;;;
2020;15;8;Europe;Lithuania;LT;LTU;22;0;2794184;;;;;;
2020;15;8;Europe;Luxembourg;LU;LUX;37;0;613894;;;;;;
2020;15;8;Europe;Malta;MT;MLT;72;0;493559;;;;;;
2020;15;8;Europe;Moldova;MD;MDA;396;6;4043258;;;;;;
2020;15;8;Europe;Monaco;MC;MCO;0;0;33085;;;;;;
2020;15;8;Europe;Montenegro;ME;MNE;73;0;622182;;;;;;
2020;15;8;Europe;Netherlands;NL;NLD;636;2;17282163;;;;;;
2020;15;8;Europe;North_Macedonia;MK;MKD;189;3;2077132;;;;;;
2020;15;8;Europe;Norway;NO;NOR;67;4;5328212;;;;;;
2020;15;8;Europe;Poland;PL;POL;832;14;37972812;;;;;;
2020;15;8;Europe;Portugal;PT;PRT;235;2;10276617;;;;;;
2020;15;8;Europe;Romania;RO;ROU;1415;44;19414458;;;;;;
2020;15;8;Europe;Russia;RU;RUS;5065;114;145872260;;;;;;
2020;15;8;Europe;San_Marino;SM;SMR;0;0;34453;;;;;;
2020;15;8;Europe;Serbia;RS;SRB;235;4;6963764;;;;;;
2020;15;8;Europe;Slovakia;SK;SVK;62;0;5450421;;;;;;
2020;15;8;Europe;Slovenia;SI;SVN;37;0;2080908;;;;;;
2020;15;8;Europe;Spain;ES;ESP;0;0;46937060;;;;;;
2020;15;8;Europe;Sweden;SE;SWE;344;1;10230185;;;;;;
2020;15;8;Europe;Switzerland;CH;CHE;268;0;8544527;;;;;;
2020;15;8;Europe;Turkey;TR;TUR;1226;22;82003882;;;;;;
2020;15;8;Europe;Ukraine;UA;UKR;0;0;43993643;;;;;;
2020;15;8;Europe;United_Kingdom;UK;GBR;1440;11;66647112;;;;;;
2020;16;8;Europe;Albania;AL;ALB;143;6;2862427;;;;;;
2020;16;8;Europe;Andorra;AD;AND;0;0;76177;;;;;;
2020;16;8;Europe;Armenia;AM;ARM;196;3;2957728;;;;;;
2020;16;8;Europe;Austria;AT;AUT;260;3;8858775;;;;;;
2020;16;8;Europe;Azerbaijan;AZ;AZE;89;2;10047719;;;;;;
2020;16;8;Europe;Belarus;BY;BLR;116;4;9452409;;;;;;
2020;16;8;Europe;Belgium;BE;BEL;163;9;11455519;;;;;;
2020;16;8;Europe;Bosnia_and_Herzegovina;BA;BIH;1;5;3300998;;;;;;
2020;16;8;Europe;Bulgaria;BG;BGR;90;3;7000039;;;;;;
2020;16;8;Europe;Croatia;HR;HRV;162;2;4076246;;;;;;
2020;16;8;Europe;Cyprus;CY;CYP;14;0;875899;;;;;;
2020;16;8;Europe;Czechia;CZ;CZE;198;1;10649800;;;;;;
2020;16;8;Europe;Denmark;DK;DNK;104;0;5806081;;;;;;
2020;16;8;Europe;Estonia;EE;EST;7;0;1324820;;;;;;
2020;16;8;Europe;Faroe_Islands;FO;FRO;8;0;48677;;;;;;
2020;16;8;Europe;Finland;FI;FIN;20;0;5517919;;;;;;
2020;16;8;Europe;France;FR;FRA;3310;3;67012883;;;;;;
2020;16;8;Europe;Georgia;GE;GEO;15;0;3996762;;;;;;
2020;16;8;Europe;Germany;DE;DEU;625;0;83019213;;;;;;
2020;16;8;Europe;Gibraltar;GI;GIB;3;0;33706;;;;;;
2020;16;8;Europe;Greece;EL;GRC;226;3;10724599;;;;;;
2020;16;8;Europe;Guernsey;GG;GGY;0;0;64468;;;;;;
2020;16;8;Europe;Holy_See;VA;VAT;0;0;815;;;;;;
2020;16;8;Europe;Hungary;HU;HUN;24;0;9772756;;;;;;
2020;16;8;Europe;Iceland;IS;ISL;16;0;356991;;;;;;
2020;16;8;Europe;Ireland;IE;IRL;196;0;4904240;;;;;;
2020;16;8;Europe;Isle_of_Man;IM;IMN;0;0;84589;;;;;;
2020;16;8;Europe;Italy;IT;ITA;629;158;60359546;;;;;;
2020;16;8;Europe;Jersey;JE;JEY;0;0;107796;;;;;;
2020;16;8;Europe;Kosovo;XK;XKX;145;9;1798506;;;;;;
2020;16;8;Europe;Latvia;LV;LVA;7;0;1919968;;;;;;
2020;16;8;Europe;Liechtenstein;LI;LIE;2;0;38378;;;;;;
2020;16;8;Europe;Lithuania;LT;LTU;34;0;2794184;;;;;;
2020;16;8;Europe;Luxembourg;LU;LUX;34;1;613894;;;;;;
2020;16;8;Europe;Malta;MT;MLT;63;0;493559;;;;;;
2020;16;8;Europe;Moldova;MD;MDA;422;11;4043258;;;;;;
2020;16;8;Europe;Monaco;MC;MCO;0;0;33085;;;;;;
2020;16;8;Europe;Montenegro;ME;MNE;30;2;622182;;;;;;
2020;16;8;Europe;Netherlands;NL;NLD;652;2;17282163;;;;;;
2020;16;8;Europe;North_Macedonia;MK;MKD;107;4;2077132;;;;;;
2020;16;8;Europe;Norway;NO;NOR;0;0;5328212;;;;;;
2020;16;8;Europe;Poland;PL;POL;771;11;37972812;;;;;;
2020;16;8;Europe;Portugal;PT;PRT;198;3;10276617;;;;;;
2020;16;8;Europe;Romania;RO;ROU;1328;50;19414458;;;;;;
2020;16;8;Europe;Russia;RU;RUS;5061;119;145872260;;;;;;
2020;16;8;Europe;San_Marino;SM;SMR;0;0;34453;;;;;;
2020;16;8;Europe;Serbia;RS;SRB;238;5;6963764;;;;;;
2020;16;8;Europe;Slovakia;SK;SVK;54;0;5450421;;;;;;
2020;16;8;Europe;Slovenia;SI;SVN;32;0;2080908;;;;;;
2020;16;8;Europe;Spain;ES;ESP;0;0;46937060;;;;;;
2020;16;8;Europe;Sweden;SE;SWE;226;1;10230185;;;;;;
2020;16;8;Europe;Switzerland;CH;CHE;251;0;8544527;;;;;;
2020;16;8;Europe;Turkey;TR;TUR;1256;21;82003882;;;;;;
2020;16;8;Europe;Ukraine;UA;UKR;1847;33;43993643;;;;;;
2020;16;8;Europe;United_Kingdom;UK;GBR;1077;3;66647112;;;;;;
2020;17;8;Europe;Albania;AL;ALB;120;3;2862427;;;;;;
2020;17;8;Europe;Andorra;AD;AND;0;0;76177;;;;;;
2020;17;8;Europe;Armenia;AM;ARM;168;1;2957728;;;;;;
2020;17;8;Europe;Austria;AT;AUT;162;0;8858775;;;;;;
2020;17;8;Europe;Azerbaijan;AZ;AZE;112;0;10047719;;;;;;
2020;17;8;Europe;Belarus;BY;BLR;92;3;9452409;;;;;;
2020;17;8;Europe;Belgium;BE;BEL;132;7;11455519;;;;;;
2020;17;8;Europe;Bosnia_and_Herzegovina;BA;BIH;0;0;3300998;;;;;;
2020;17;8;Europe;Bulgaria;BG;BGR;32;3;7000039;;;;;;
2020;17;8;Europe;Croatia;HR;HRV;151;1;4076246;;;;;;
2020;17;8;Europe;Cyprus;CY;CYP;0;0;875899;;;;;;
2020;17;8;Europe;Czechia;CZ;CZE;121;2;10649800;;;;;;
2020;17;8;Europe;Denmark;DK;DNK;134;0;5806081;;;;;;
2020;17;8;Europe;Estonia;EE;EST;6;0;1324820;;;;;;
2020;17;8;Europe;Faroe_Islands;FO;FRO;2;0;48677;;;;;;
2020;17;8;Europe;Finland;FI;FIN;11;0;5517919;;;;;;
2020;17;8;Europe;France;FR;FRA;3015;1;67012883;;;;;;
2020;17;8;Europe;Georgia;GE;GEO;20;0;3996762;;;;;;
2020;17;8;Europe;Germany;DE;DEU;561;1;83019213;;;;;;
2020;17;8;Europe;Gibraltar;GI;GIB;6;0;33706;;;;;;
2020;17;8;Europe;Greece;EL;GRC;217;2;10724599;;;;;;
2020;17;8;Europe;Guernsey;GG;GGY;0;0;64468;;;;;;
2020;17;8;Europe;Holy_See;VA;VAT;0;0;815;;;;;;
2020;17;8;Europe;Hungary;HU;HUN;39;1;9772756;;;;;;
2020;17;8;Europe;Iceland;IS;ISL;12;0;356991;;;;;;
2020;17;8;Europe;Ireland;IE;IRL;66;0;4904240;;;;;;
2020;17;8;Europe;Isle_of_Man;IM;IMN;0;0;84589;;;;;;
2020;17;8;Europe;Italy;IT;ITA;477;4;60359546;;;;;;
2020;17;8;Europe;Jersey;JE;JEY;0;0;107796;;;;;;
2020;17;8;Europe;Kosovo;XK;XKX;141;11;1798506;;;;;;
2020;17;8;Europe;Latvia;LV;LVA;7;0;1919968;;;;;;
2020;17;8;Europe;Liechtenstein;LI;LIE;0;0;38378;;;;;;
2020;17;8;Europe;Lithuania;LT;LTU;30;0;2794184;;;;;;
2020;17;8;Europe;Luxembourg;LU;LUX;0;0;613894;;;;;;
2020;17;8;Europe;Malta;MT;MLT;68;0;493559;;;;;;
2020;17;8;Europe;Moldova;MD;MDA;278;1;4043258;;;;;;
2020;17;8;Europe;Monaco;MC;MCO;0;0;33085;;;;;;
2020;17;8;Europe;Montenegro;ME;MNE;75;2;622182;;;;;;
2020;17;8;Europe;Netherlands;NL;NLD;506;3;17282163;;;;;;
2020;17;8;Europe;North_Macedonia;MK;MKD;86;5;2077132;;;;;;
2020;17;8;Europe;Norway;NO;NOR;0;0;5328212;;;;;;
2020;17;8;Europe;Poland;PL;POL;594;8;37972812;;;;;;
2020;17;8;Europe;Portugal;PT;PRT;121;3;10276617;;;;;;
2020;17;8;Europe;Romania;RO;ROU;1087;37;19414458;;;;;;
2020;17;8;Europe;Russia;RU;RUS;4969;68;145872260;;;;;;
2020;17;8;Europe;San_Marino;SM;SMR;0;0;34453;;;;;;
2020;17;8;Europe;Serbia;RS;SRB;211;4;6963764;;;;;;
2020;17;8;Europe;Slovakia;SK;SVK;47;0;5450421;;;;;;
2020;17;8;Europe;Slovenia;SI;SVN;15;0;2080908;;;;;;
2020;17;8;Europe;Spain;ES;ESP;16269;29;46937060;;;;;;
2020;17;8;Europe;Sweden;SE;SWE;63;0;10230185;;;;;;
2020;17;8;Europe;Switzerland;CH;CHE;200;1;8544527;;;;;;
2020;17;8;Europe;Turkey;TR;TUR;1192;19;82003882;;;;;;
2020;17;8;Europe;Ukraine;UA;UKR;3101;45;43993643;;;;;;
2020;17;8;Europe;United_Kingdom;UK;GBR;1040;5;66647112;;;;;;
2020;18;8;Europe;Albania;AL;ALB;119;2;2862427;;;;;;
2020;18;8;Europe;Andorra;AD;AND;16;0;76177;;;;;;
2020;18;8;Europe;Armenia;AM;ARM;38;6;2957728;;;;;;
2020;18;8;Europe;Austria;AT;AUT;344;1;8858775;;;;;;
2020;18;8;Europe;Azerbaijan;AZ;AZE;124;2;10047719;;;;;;
2020;18;8;Europe;Belarus;BY;BLR;73;3;9452409;;;;;;
2020;18;8;Europe;Belgium;BE;BEL;707;7;11455519;;;;;;
2020;18;8;Europe;Bosnia_and_Herzegovina;BA;BIH;500;6;3300998;;;;;;
2020;18;8;Europe;Bulgaria;BG;BGR;135;14;7000039;;;;;;
2020;18;8;Europe;Croatia;HR;HRV;85;0;4076246;;;;;;
2020;18;8;Europe;Cyprus;CY;CYP;19;0;875899;;;;;;
2020;18;8;Europe;Czechia;CZ;CZE;190;2;10649800;;;;;;
2020;18;8;Europe;Denmark;DK;DNK;123;0;5806081;;;;;;
2020;18;8;Europe;Estonia;EE;EST;2;0;1324820;;;;;;
2020;18;8;Europe;Faroe_Islands;FO;FRO;1;0;48677;;;;;;
2020;18;8;Europe;Finland;FI;FIN;21;1;5517919;;;;;;
2020;18;8;Europe;France;FR;FRA;493;19;67012883;;;;;;
2020;18;8;Europe;Georgia;GE;GEO;10;0;3996762;;;;;;
2020;18;8;Europe;Germany;DE;DEU;1390;4;83019213;;;;;;
2020;18;8;Europe;Gibraltar;GI;GIB;2;0;33706;;;;;;
2020;18;8;Europe;Greece;EL;GRC;147;2;10724599;;;;;;
2020;18;8;Europe;Guernsey;GG;GGY;0;0;64468;;;;;;
2020;18;8;Europe;Holy_See;VA;VAT;0;0;815;;;;;;
2020;18;8;Europe;Hungary;HU;HUN;54;1;9772756;;;;;;
2020;18;8;Europe;Iceland;IS;ISL;3;0;356991;;;;;;
2020;18;8;Europe;Ireland;IE;IRL;56;0;4904240;;;;;;
2020;18;8;Europe;Isle_of_Man;IM;IMN;0;0;84589;;;;;;
2020;18;8;Europe;Italy;IT;ITA;320;4;60359546;;;;;;
2020;18;8;Europe;Jersey;JE;JEY;2;1;107796;;;;;;
2020;18;8;Europe;Kosovo;XK;XKX;129;9;1798506;;;;;;
2020;18;8;Europe;Latvia;LV;LVA;1;0;1919968;;;;;;
2020;18;8;Europe;Liechtenstein;LI;LIE;1;0;38378;;;;;;
2020;18;8;Europe;Lithuania;LT;LTU;20;0;2794184;;;;;;
2020;18;8;Europe;Luxembourg;LU;LUX;30;1;613894;;;;;;
2020;18;8;Europe;Malta;MT;MLT;49;0;493559;;;;;;
2020;18;8;Europe;Moldova;MD;MDA;194;12;4043258;;;;;;
2020;18;8;Europe;Monaco;MC;MCO;1;0;33085;;;;;;
2020;18;8;Europe;Montenegro;ME;MNE;50;3;622182;;;;;;
2020;18;8;Europe;Netherlands;NL;NLD;481;0;17282163;;;;;;
2020;18;8;Europe;North_Macedonia;MK;MKD;35;1;2077132;;;;;;
2020;18;8;Europe;Norway;NO;NOR;154;0;5328212;;;;;;
2020;18;8;Europe;Poland;PL;POL;595;8;37972812;;;;;;
2020;18;8;Europe;Portugal;PT;PRT;132;1;10276617;;;;;;
2020;18;8;Europe;Romania;RO;ROU;733;38;19414458;;;;;;
2020;18;8;Europe;Russia;RU;RUS;4892;55;145872260;;;;;;
2020;18;8;Europe;San_Marino;SM;SMR;0;0;34453;;;;;;
2020;18;8;Europe;Serbia;RS;SRB;100;3;6963764;;;;;;
2020;18;8;Europe;Slovakia;SK;SVK;5;0;5450421;;;;;;
2020;18;8;Europe;Slovenia;SI;SVN;22;0;2080908;;;;;;
2020;18;8;Europe;Spain;ES;ESP;5114;24;46937060;;;;;;
