day;month;year;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2019;continentExp;Cumulative_number_for_14_days_of_COVID-19_cases_per_100000;total_test;median_age;age_65;age_70;cardio_rate;diabetes_rate
30;8;2020;1365;32;Romania;RO;ROU;19414458;Europe;8.477.702.545;;;;;;
30;8;2020;4941;111;Russia;RU;RUS;145872260;Europe;4.624.731.255;;;;;;
30;8;2020;0;0;San_Marino;SM;SMR;34453;Europe;0;;;;;;
30;8;2020;75;1;Serbia;RS;SRB;6963764;Europe;2.600.605.075;;;;;;
30;8;2020;114;0;Slovakia;SK;SVK;5450421;Europe;1.810.869.289;;;;;;
30;8;2020;37;0;Slovenia;SI;SVN;2080908;Europe;208.082.241;;;;;;
30;8;2020;0;0;Spain;ES;ESP;46937060;Europe;20.553.694.671;;;;;;
30;8;2020;131;1;Sweden;SE;SWE;10230185;Europe;292.956.579;;;;;;
30;8;2020;375;0;Switzerland;CH;CHE;8544527;Europe;4.428.565.794;;;;;;
30;8;2020;1549;39;Turkey;TR;TUR;82003882;Europe;2.310.500.374;;;;;;
30;8;2020;2481;54;Ukraine;UA;UKR;43993643;Europe;6.196.122.472;;;;;;
30;8;2020;1108;12;United_Kingdom;UK;GBR;66647112;Europe;2.296.873.719;;;;;;
31;8;2020;101;5;Albania;AL;ALB;2862427;Europe;6.987.077.749;;;;;;
31;8;2020;0;0;Andorra;AD;AND;76177;Europe;17.721.884.558;;;;;;
31;8;2020;124;5;Armenia;AM;ARM;2957728;Europe;7.056.091.703;;;;;;
31;8;2020;281;0;Austria;AT;AUT;8858775;Europe;4.340.329.222;;;;;;
31;8;2020;135;2;Azerbaijan;AZ;AZE;10047719;Europe;2.080.074.094;;;;;;
31;8;2020;164;5;Belarus;BY;BLR;9452409;Europe;2.296.769.004;;;;;;
31;8;2020;117;1;Belgium;BE;BEL;11455519;Europe;5.751.812.729;;;;;;
31;8;2020;575;4;Bosnia_and_Herzegovina;BA;BIH;3300998;Europe;12.887.011.746;;;;;;
31;8;2020;26;8;Bulgaria;BG;BGR;7000039;Europe;2.607.128.332;;;;;;
31;8;2020;262;1;Croatia;HR;HRV;4076246;Europe;8.713.899.995;;;;;;
31;8;2020;4;0;Cyprus;CY;CYP;875899;Europe;1.769.610.423;;;;;;
31;8;2020;273;2;Czechia;CZ;CZE;10649800;Europe;4.089.278.672;;;;;;
31;8;2020;0;0;Denmark;DK;DNK;5806081;Europe;1.865.285.724;;;;;;
31;8;2020;10;0;Estonia;EE;EST;1324820;Europe;1.381.319.726;;;;;;
31;8;2020;0;0;Faroe_Islands;FO;FRO;48677;Europe;8.011.997.453;;;;;;
31;8;2020;28;0;Finland;FI;FIN;5517919;Europe;627.047.987;;;;;;
31;8;2020;5413;4;France;FR;FRA;67012883;Europe;8.865.011.822;;;;;;
31;8;2020;25;0;Georgia;GE;GEO;3996762;Europe;365.295.707;;;;;;
31;8;2020;610;3;Germany;DE;DEU;83019213;Europe;221.237.944;;;;;;
31;8;2020;10;0;Gibraltar;GI;GIB;33706;Europe;20.767.815.819;;;;;;
31;8;2020;157;2;Greece;EL;GRC;10724599;Europe;2.852.321.098;;;;;;
31;8;2020;0;0;Guernsey;GG;GGY;64468;Europe;0;;;;;;
31;8;2020;0;0;Holy_See;VA;VAT;815;Europe;0;;;;;;
31;8;2020;292;0;Hungary;HU;HUN;9772756;Europe;1.069.299.182;;;;;;
31;8;2020;5;0;Iceland;IS;ISL;356991;Europe;2.633.119.602;;;;;;
31;8;2020;40;0;Ireland;IE;IRL;4904240;Europe;3.064.695.039;;;;;;
31;8;2020;0;0;Isle_of_Man;IM;IMN;84589;Europe;0;;;;;;
31;8;2020;1365;4;Italy;IT;ITA;60359546;Europe;2.369.633.463;;;;;;
31;8;2020;0;0;Jersey;JE;JEY;107796;Europe;1.762.588.593;;;;;;
31;8;2020;119;8;Kosovo;XK;XKX;1798506;Europe;10.664.407.013;;;;;;
31;8;2020;18;0;Latvia;LV;LVA;1919968;Europe;36.979.783;;;;;;
31;8;2020;1;0;Liechtenstein;LI;LIE;38378;Europe;3.908.489.239;;;;;;
31;8;2020;35;0;Lithuania;LT;LTU;2794184;Europe;163.911.897;;;;;;
31;8;2020;45;0;Luxembourg;LU;LUX;613894;Europe;-1.325.961.811;;;;;;
31;8;2020;21;1;Malta;MT;MLT;493559;Europe;10.373.633.142;;;;;;
31;8;2020;296;2;Moldova;MD;MDA;4043258;Europe;16.118.189.836;;;;;;
31;8;2020;1;0;Monaco;MC;MCO;33085;Europe;9.672.056.823;;;;;;
31;8;2020;63;5;Montenegro;ME;MNE;622182;Europe;12.134.712.994;;;;;;
31;8;2020;508;0;Netherlands;NL;NLD;17282163;Europe;4.124.483.723;;;;;;
31;8;2020;0;0;North_Macedonia;MK;MKD;2077132;Europe;5.719.424.668;;;;;;
31;8;2020;0;0;Norway;NO;NOR;5328212;Europe;1.300.623.924;;;;;;
31;8;2020;631;1;Poland;PL;POL;37972812;Europe;2.682.445.535;;;;;;
31;8;2020;320;1;Portugal;PT;PRT;10276617;Europe;3.567.321.814;;;;;;
31;8;2020;952;39;Romania;RO;ROU;19414458;Europe;8.408.166.738;;;;;;
31;8;2020;4980;68;Russia;RU;RUS;145872260;Europe;4.625.485.339;;;;;;
31;8;2020;0;0;San_Marino;SM;SMR;34453;Europe;0;;;;;;
31;8;2020;83;1;Serbia;RS;SRB;6963764;Europe;2.416.796.434;;;;;;
31;8;2020;34;0;Slovakia;SK;SVK;5450421;Europe;178.701.792;;;;;;
31;8;2020;31;0;Slovenia;SI;SVN;2080908;Europe;2.157.711.922;;;;;;
31;8;2020;23572;83;Spain;ES;ESP;46937060;Europe;22.109.608.058;;;;;;
31;8;2020;48;3;Sweden;SE;SWE;10230185;Europe;2.836.703.344;;;;;;
31;8;2020;291;0;Switzerland;CH;CHE;8544527;Europe;4.535.066.716;;;;;;
31;8;2020;1482;42;Turkey;TR;TUR;82003882;Europe;2.345.864.553;;;;;;
31;8;2020;2096;35;Ukraine;UA;UKR;43993643;Europe;5.967.680.376;;;;;;
31;8;2020;1715;1;United_Kingdom;UK;GBR;66647112;Europe;2.398.153.426;;;;;;
1;9;2020;133;4;Albania;AL;ALB;2862427;Europe;7.035.987.293;;;;;;
1;9;2020;52;0;Andorra;AD;AND;76177;Europe;22.447.720.441;;;;;;
1;9;2020;31;2;Armenia;AM;ARM;2957728;Europe;7.032.424.888;;;;;;
1;9;2020;186;0;Austria;AT;AUT;8858775;Europe;4.161.974.991;;;;;;
1;9;2020;126;3;Azerbaijan;AZ;AZE;10047719;Europe;2.082.064.596;;;;;;
1;9;2020;156;5;Belarus;BY;BLR;9452409;Europe;2.384.577.307;;;;;;
1;9;2020;634;3;Belgium;BE;BEL;11455519;Europe;5.738.718.604;;;;;;
1;9;2020;175;17;Bosnia_and_Herzegovina;BA;BIH;3300998;Europe;11.902.461.013;;;;;;
1;9;2020;76;16;Bulgaria;BG;BGR;7000039;Europe;2.522.843.087;;;;;;
1;9;2020;146;2;Croatia;HR;HRV;4076246;Europe;886.354.749;;;;;;
1;9;2020;1;0;Cyprus;CY;CYP;875899;Europe;1.564.107.277;;;;;;
1;9;2020;251;1;Czechia;CZ;CZE;10649800;Europe;4.146.556.743;;;;;;
1;9;2020;285;0;Denmark;DK;DNK;5806081;Europe;2.144.303.533;;;;;;
1;9;2020;2;0;Estonia;EE;EST;1324820;Europe;1.381.319.726;;;;;;
1;9;2020;0;0;Faroe_Islands;FO;FRO;48677;Europe;780.656.162;;;;;;
1;9;2020;9;0;Finland;FI;FIN;5517919;Europe;605.300.658;;;;;;
1;9;2020;3082;29;France;FR;FRA;67012883;Europe;9.251.355.445;;;;;;
1;9;2020;0;0;Georgia;GE;GEO;3996762;Europe;340.275.453;;;;;;
1;9;2020;1218;4;Germany;DE;DEU;83019213;Europe;2.191.661.345;;;;;;
1;9;2020;0;0;Gibraltar;GI;GIB;33706;Europe;20.174.449.653;;;;;;
1;9;2020;183;4;Greece;EL;GRC;10724599;Europe;2.885.888.787;;;;;;
1;9;2020;0;0;Guernsey;GG;GGY;64468;Europe;0;;;;;;
1;9;2020;0;0;Holy_See;VA;VAT;815;Europe;0;;;;;;
1;9;2020;178;1;Hungary;HU;HUN;9772756;Europe;119.618.253;;;;;;
1;9;2020;2;0;Iceland;IS;ISL;356991;Europe;2.605.107.692;;;;;;
1;9;2020;51;0;Ireland;IE;IRL;4904240;Europe;305.449.978;;;;;;
1;9;2020;0;0;Isle_of_Man;IM;IMN;84589;Europe;0;;;;;;
1;9;2020;996;6;Italy;IT;ITA;60359546;Europe;2.481.629.004;;;;;;
1;9;2020;0;0;Jersey;JE;JEY;107796;Europe;1.577.052.952;;;;;;
1;9;2020;120;9;Kosovo;XK;XKX;1798506;Europe;10.614.365.479;;;;;;
1;9;2020;3;0;Latvia;LV;LVA;1919968;Europe;38.021.467;;;;;;
1;9;2020;0;0;Liechtenstein;LI;LIE;38378;Europe;3.647.923.289;;;;;;
1;9;2020;32;0;Lithuania;LT;LTU;2794184;Europe;1.682.065.319;;;;;;
1;9;2020;52;0;Luxembourg;LU;LUX;613894;Europe;-12.901.250.053;;;;;;
1;9;2020;26;0;Malta;MT;MLT;493559;Europe;9.907.630.091;;;;;;
1;9;2020;220;3;Moldova;MD;MDA;4043258;Europe;16.182.494.414;;;;;;
1;9;2020;7;0;Monaco;MC;MCO;33085;Europe;11.485.567.478;;;;;;
1;9;2020;45;2;Montenegro;ME;MNE;622182;Europe;12.054.350.656;;;;;;
1;9;2020;525;0;Netherlands;NL;NLD;17282163;Europe;41.499.435;;;;;;
1;9;2020;403;16;North_Macedonia;MK;MKD;2077132;Europe;7.491.098.303;;;;;;
1;9;2020;101;0;Norway;NO;NOR;5328212;Europe;1.201.153.408;;;;;;
1;9;2020;502;6;Poland;PL;POL;37972812;Europe;2.657.954.328;;;;;;
1;9;2020;244;3;Portugal;PT;PRT;10276617;Europe;3.676.307.096;;;;;;
1;9;2020;755;43;Romania;RO;ROU;19414458;Europe;84.194.985;;;;;;
1;9;2020;4993;83;Russia;RU;RUS;145872260;Europe;4.632.409.205;;;;;;
1;9;2020;5;0;San_Marino;SM;SMR;34453;Europe;1.451.252.431;;;;;;
1;9;2020;41;2;Serbia;RS;SRB;6963764;Europe;2.332.072.138;;;;;;
1;9;2020;41;0;Slovakia;SK;SVK;5450421;Europe;1.853.067.864;;;;;;
1;9;2020;27;0;Slovenia;SI;SVN;2080908;Europe;2.181.739.894;;;;;;
1;9;2020;8115;58;Spain;ES;ESP;46937060;Europe;22.748.974.904;;;;;;
1;9;2020;162;2;Sweden;SE;SWE;10230185;Europe;2.822.040.853;;;;;;
1;9;2020;163;1;Switzerland;CH;CHE;8544527;Europe;4.579.539.628;;;;;;
1;9;2020;1587;44;Turkey;TR;TUR;82003882;Europe;2.389.033.241;;;;;;
1;9;2020;2141;30;Ukraine;UA;UKR;43993643;Europe;6.087.015.799;;;;;;
1;9;2020;1406;2;United_Kingdom;UK;GBR;66647112;Europe;2.502.133.926;;;;;;
2;9;2020;93;6;Albania;AL;ALB;2862427;Europe;6.819.387.883;;;;;;
2;9;2020;8;0;Andorra;AD;AND;76177;Europe;23.497.906.192;;;;;;
2;9;2020;97;2;Armenia;AM;ARM;2957728;Europe;687.013.816;;;;;;
2;9;2020;337;1;Austria;AT;AUT;8858775;Europe;4.364.034.531;;;;;;
2;9;2020;143;2;Azerbaijan;AZ;AZE;10047719;Europe;2.094.007.605;;;;;;
2;9;2020;119;5;Belarus;BY;BLR;9452409;Europe;2.421.604.905;;;;;;
2;9;2020;565;3;Belgium;BE;BEL;11455519;Europe;5.674.993.861;;;;;;
2;9;2020;270;11;Bosnia_and_Herzegovina;BA;BIH;3300998;Europe;11.763.109.217;;;;;;
2;9;2020;0;0;Bulgaria;BG;BGR;7000039;Europe;2.281.415.861;;;;;;
2;9;2020;145;1;Croatia;HR;HRV;4076246;Europe;8.731.072.659;;;;;;
2;9;2020;2;0;Cyprus;CY;CYP;875899;Europe;1.495.606.229;;;;;;
2;9;2020;499;1;Czechia;CZ;CZE;10649800;Europe;4.351.255.423;;;;;;
2;9;2020;99;1;Denmark;DK;DNK;5806081;Europe;2.116.746.218;;;;;;
2;9;2020;20;0;Estonia;EE;EST;1324820;Europe;1.471.898.069;;;;;;
2;9;2020;0;0;Faroe_Islands;FO;FRO;48677;Europe;780.656.162;;;;;;
2;9;2020;56;0;Finland;FI;FIN;5517919;Europe;663.293.535;;;;;;
2;9;2020;4982;26;France;FR;FRA;67012883;Europe;9.660.828.948;;;;;;
2;9;2020;23;0;Georgia;GE;GEO;3996762;Europe;372.801.783;;;;;;
2;9;2020;1256;11;Germany;DE;DEU;83019213;Europe;2.161.066.017;;;;;;
2;9;2020;5;0;Gibraltar;GI;GIB;33706;Europe;20.174.449.653;;;;;;
2;9;2020;207;5;Greece;EL;GRC;10724599;Europe;2.845.794.048;;;;;;
2;9;2020;0;0;Guernsey;GG;GGY;64468;Europe;0;;;;;;
2;9;2020;0;0;Holy_See;VA;VAT;815;Europe;0;;;;;;
2;9;2020;118;1;Hungary;HU;HUN;9772756;Europe;1.316.926.361;;;;;;
2;9;2020;9;0;Iceland;IS;ISL;356991;Europe;2.493.060.049;;;;;;
2;9;2020;214;0;Ireland;IE;IRL;4904240;Europe;3.111.593.234;;;;;;
2;9;2020;0;0;Isle_of_Man;IM;IMN;84589;Europe;0;;;;;;
2;9;2020;975;8;Italy;IT;ITA;60359546;Europe;2.576.725.809;;;;;;
2;9;2020;5;0;Jersey;JE;JEY;107796;Europe;2.040.892.055;;;;;;
2;9;2020;147;8;Kosovo;XK;XKX;1798506;Europe;10.647.726.502;;;;;;
2;9;2020;8;0;Latvia;LV;LVA;1919968;Europe;421.882.031;;;;;;
2;9;2020;0;0;Liechtenstein;LI;LIE;38378;Europe;2.866.225.442;;;;;;
2;9;2020;23;0;Lithuania;LT;LTU;2794184;Europe;1.628.382.383;;;;;;
2;9;2020;0;0;Luxembourg;LU;LUX;613894;Europe;-13.389.933.767;;;;;;
2;9;2020;21;1;Malta;MT;MLT;493559;Europe;9.380.844.033;;;;;;
2;9;2020;288;13;Moldova;MD;MDA;4043258;Europe;15.875.811.041;;;;;;
2;9;2020;2;0;Monaco;MC;MCO;33085;Europe;12.090.071.029;;;;;;
2;9;2020;82;2;Montenegro;ME;MNE;622182;Europe;1.261.688.702;;;;;;
2;9;2020;461;6;Netherlands;NL;NLD;17282163;Europe;4.134.899.086;;;;;;
2;9;2020;11;3;North_Macedonia;MK;MKD;2077132;Europe;7.048.179.894;;;;;;
2;9;2020;139;0;Norway;NO;NOR;5328212;Europe;135.692.799;;;;;;
2;9;2020;550;19;Poland;PL;POL;37972812;Europe;2.645.577.051;;;;;;
2;9;2020;231;2;Portugal;PT;PRT;10276617;Europe;3.692.849.505;;;;;;
2;9;2020;1053;60;Romania;RO;ROU;19414458;Europe;8.439.586.621;;;;;;
2;9;2020;4729;123;Russia;RU;RUS;145872260;Europe;4.631.106.696;;;;;;
2;9;2020;0;0;San_Marino;SM;SMR;34453;Europe;1.451.252.431;;;;;;
2;9;2020;76;2;Serbia;RS;SRB;6963764;Europe;2.286.119.978;;;;;;
2;9;2020;72;0;Slovakia;SK;SVK;5450421;Europe;1.957.646.941;;;;;;
2;9;2020;41;0;Slovenia;SI;SVN;2080908;Europe;2.292.268.567;;;;;;
2;9;2020;8581;42;Spain;ES;ESP;46937060;Europe;2.315.590.282;;;;;;
2;9;2020;171;3;Sweden;SE;SWE;10230185;Europe;2.810.310.859;;;;;;
2;9;2020;216;1;Switzerland;CH;CHE;8544527;Europe;4.602.946.424;;;;;;
2;9;2020;1572;47;Turkey;TR;TUR;82003882;Europe;2.426.714.384;;;;;;
2;9;2020;2088;48;Ukraine;UA;UKR;43993643;Europe;6.561.629.825;;;;;;
2;9;2020;1295;3;United_Kingdom;UK;GBR;66647112;Europe;2.533.042.992;;;;;;
3;9;2020;122;6;Albania;AL;ALB;2862427;Europe;6.693.620.484;;;;;;
3;9;2020;15;0;Andorra;AD;AND;76177;Europe;22.972.813.316;;;;;;
3;9;2020;197;3;Armenia;AM;ARM;2957728;Europe;6.826.185.505;;;;;;
3;9;2020;442;0;Austria;AT;AUT;8858775;Europe;4.383.224.543;;;;;;
3;9;2020;154;2;Azerbaijan;AZ;AZE;10047719;Europe;2.101.969.611;;;;;;
3;9;2020;179;5;Belarus;BY;BLR;9452409;Europe;2.475.559.405;;;;;;
3;9;2020;574;2;Belgium;BE;BEL;11455519;Europe;5.535.323.192;;;;;;
3;9;2020;283;7;Bosnia_and_Herzegovina;BA;BIH;3300998;Europe;11.590.434.166;;;;;;
3;9;2020;188;13;Bulgaria;BG;BGR;7000039;Europe;2.334.272.709;;;;;;
3;9;2020;311;4;Croatia;HR;HRV;4076246;Europe;8.956.770.519;;;;;;
3;9;2020;5;0;Cyprus;CY;CYP;875899;Europe;1.255.852.558;;;;;;
3;9;2020;656;0;Czechia;CZ;CZE;10649800;Europe;4.671.449.229;;;;;;
3;9;2020;111;1;Denmark;DK;DNK;5806081;Europe;2.161.526.854;;;;;;
3;9;2020;20;0;Estonia;EE;EST;1324820;Europe;1.570.024.607;;;;;;
3;9;2020;0;0;Faroe_Islands;FO;FRO;48677;Europe;5.957.639.131;;;;;;
3;9;2020;19;0;Finland;FI;FIN;5517919;Europe;645.170.761;;;;;;
3;9;2020;7017;25;France;FR;FRA;67012883;Europe;10.144.467.296;;;;;;
3;9;2020;38;0;Georgia;GE;GEO;3996762;Europe;467.878.748;;;;;;
3;9;2020;1311;8;Germany;DE;DEU;83019213;Europe;2.113.366.216;;;;;;
3;9;2020;5;0;Gibraltar;GI;GIB;33706;Europe;21.361.181.985;;;;;;
3;9;2020;233;2;Greece;EL;GRC;10724599;Europe;28.653.752;;;;;;
3;9;2020;0;0;Guernsey;GG;GGY;64468;Europe;0;;;;;;
3;9;2020;0;0;Holy_See;VA;VAT;815;Europe;0;;;;;;
3;9;2020;365;3;Hungary;HU;HUN;9772756;Europe;1.657.669.546;;;;;;
3;9;2020;5;0;Iceland;IS;ISL;356991;Europe;2.409.024.317;;;;;;
3;9;2020;89;0;Ireland;IE;IRL;4904240;Europe;3.195.194.362;;;;;;
3;9;2020;0;0;Isle_of_Man;IM;IMN;84589;Europe;0;;;;;;
3;9;2020;1326;6;Italy;IT;ITA;60359546;Europe;2.690.046.741;;;;;;
3;9;2020;2;0;Jersey;JE;JEY;107796;Europe;1.855.356.414;;;;;;
3;9;2020;112;6;Kosovo;XK;XKX;1798506;Europe;10.369.717.977;;;;;;
3;9;2020;2;0;Latvia;LV;LVA;1919968;Europe;416.673.611;;;;;;
3;9;2020;0;0;Liechtenstein;LI;LIE;38378;Europe;2.605.659.492;;;;;;
3;9;2020;29;0;Lithuania;LT;LTU;2794184;Europe;1.653.434.419;;;;;;
3;9;2020;68;0;Luxembourg;LU;LUX;613894;Europe;-1.337.364.431;;;;;;
3;9;2020;34;0;Malta;MT;MLT;493559;Europe;9.259.278.019;;;;;;
3;9;2020;532;16;Moldova;MD;MDA;4043258;Europe;15.643.325.259;;;;;;
3;9;2020;2;0;Monaco;MC;MCO;33085;Europe;12.694.574.581;;;;;;
3;9;2020;102;2;Montenegro;ME;MNE;622182;Europe;13.581.235.073;;;;;;
3;9;2020;914;5;Netherlands;NL;NLD;17282163;Europe;4.344.363.608;;;;;;
3;9;2020;114;1;North_Macedonia;MK;MKD;2077132;Europe;7.077.065.877;;;;;;
3;9;2020;88;0;Norway;NO;NOR;5328212;Europe;1.426.369.671;;;;;;
3;9;2020;595;20;Poland;PL;POL;37972812;Europe;2.608.708.568;;;;;;
3;9;2020;390;3;Portugal;PT;PRT;10276617;Europe;3.826.161.859;;;;;;
3;9;2020;1298;40;Romania;RO;ROU;19414458;Europe;8.382.412.736;;;;;;
3;9;2020;4952;115;Russia;RU;RUS;145872260;Europe;4.639.607.284;;;;;;
3;9;2020;0;0;San_Marino;SM;SMR;34453;Europe;1.451.252.431;;;;;;
3;9;2020;99;1;Serbia;RS;SRB;6963764;Europe;2.201.395.682;;;;;;
3;9;2020;53;0;Slovakia;SK;SVK;5450421;Europe;1.871.415.071;;;;;;
3;9;2020;55;0;Slovenia;SI;SVN;2080908;Europe;2.378.769.268;;;;;;
3;9;2020;8959;40;Spain;ES;ESP;46937060;Europe;23.564.961.248;;;;;;
3;9;2020;213;2;Sweden;SE;SWE;10230185;Europe;2.670.528.441;;;;;;
3;9;2020;370;0;Switzerland;CH;CHE;8544527;Europe;4.673.166.812;;;;;;
3;9;2020;1596;45;Turkey;TR;TUR;82003882;Europe;24.624.444;;;;;;
3;9;2020;2486;51;Ukraine;UA;UKR;43993643;Europe;6.679.601.414;;;;;;
3;9;2020;1508;10;United_Kingdom;UK;GBR;66647112;Europe;2.637.473.624;;;;;;
4;9;2020;116;5;Albania;AL;ALB;2862427;Europe;6.557.372.467;;;;;;
4;9;2020;0;0;Andorra;AD;AND;76177;Europe;22.972.813.316;;;;;;
4;9;2020;196;3;Armenia;AM;ARM;2957728;Europe;659.966.028;;;;;;
4;9;2020;312;1;Austria;AT;AUT;8858775;Europe;438.773.984;;;;;;
4;9;2020;167;3;Azerbaijan;AZ;AZE;10047719;Europe;2.129.836.633;;;;;;
4;9;2020;161;5;Belarus;BY;BLR;9452409;Europe;2.488.254.581;;;;;;
4;9;2020;677;4;Belgium;BE;BEL;11455519;Europe;5.502.151.408;;;;;;
4;9;2020;287;9;Bosnia_and_Herzegovina;BA;BIH;3300998;Europe;11.435.935.435;;;;;;
4;9;2020;163;6;Bulgaria;BG;BGR;7000039;Europe;2.364.272.542;;;;;;
4;9;2020;369;3;Croatia;HR;HRV;4076246;Europe;9.236.439.606;;;;;;
4;9;2020;3;0;Cyprus;CY;CYP;875899;Europe;1.175.934.668;;;;;;
4;9;2020;679;1;Czechia;CZ;CZE;10649800;Europe;507.709.065;;;;;;
4;9;2020;179;0;Denmark;DK;DNK;5806081;Europe;227.003.378;;;;;;
4;9;2020;26;0;Estonia;EE;EST;1324820;Europe;1.615.313.778;;;;;;
4;9;2020;1;0;Faroe_Islands;FO;FRO;48677;Europe;5.957.639.131;;;;;;
4;9;2020;39;0;Finland;FI;FIN;5517919;Europe;648.795.316;;;;;;
4;9;2020;7157;0;France;FR;FRA;67012883;Europe;10.500.518.236;;;;;;
4;9;2020;20;0;Georgia;GE;GEO;3996762;Europe;495.401.027;;;;;;
4;9;2020;1453;1;Germany;DE;DEU;83019213;Europe;2.116.498.021;;;;;;
4;9;2020;0;0;Gibraltar;GI;GIB;33706;Europe;19.581.083.487;;;;;;
4;9;2020;241;5;Greece;EL;GRC;10724599;Europe;2.856.983.277;;;;;;
4;9;2020;0;0;Guernsey;GG;GGY;64468;Europe;0;;;;;;
4;9;2020;0;0;Holy_See;VA;VAT;815;Europe;0;;;;;;
4;9;2020;301;1;Hungary;HU;HUN;9772756;Europe;1.920.645.517;;;;;;
4;9;2020;7;0;Iceland;IS;ISL;356991;Europe;2.465.048.138;;;;;;
4;9;2020;92;0;Ireland;IE;IRL;4904240;Europe;3.119.749.441;;;;;;
4;9;2020;0;0;Isle_of_Man;IM;IMN;84589;Europe;0;;;;;;
4;9;2020;1397;10;Italy;IT;ITA;60359546;Europe;278.232.709;;;;;;
4;9;2020;0;0;Jersey;JE;JEY;107796;Europe;1.762.588.593;;;;;;
4;9;2020;78;9;Kosovo;XK;XKX;1798506;Europe;9.924.904.337;;;;;;
4;9;2020;4;0;Latvia;LV;LVA;1919968;Europe;432.298.872;;;;;;
4;9;2020;0;0;Liechtenstein;LI;LIE;38378;Europe;2.084.527.594;;;;;;
4;9;2020;20;0;Lithuania;LT;LTU;2794184;Europe;1.610.488.071;;;;;;
4;9;2020;0;0;Luxembourg;LU;LUX;613894;Europe;-14.530.195.767;;;;;;
4;9;2020;19;0;Malta;MT;MLT;493559;Europe;8.914.840.982;;;;;;
4;9;2020;632;12;Moldova;MD;MDA;4043258;Europe;1.591.538.309;;;;;;
4;9;2020;1;0;Monaco;MC;MCO;33085;Europe;12.392.322.805;;;;;;
4;9;2020;146;0;Montenegro;ME;MNE;622182;Europe;15.043.829.619;;;;;;
4;9;2020;421;0;Netherlands;NL;NLD;17282163;Europe;428.187.143;;;;;;
4;9;2020;145;2;North_Macedonia;MK;MKD;2077132;Europe;7.775.143.804;;;;;;
4;9;2020;164;0;Norway;NO;NOR;5328212;Europe;163.844.832;;;;;;
4;9;2020;612;14;Poland;PL;POL;37972812;Europe;2.567.889.889;;;;;;
4;9;2020;418;2;Portugal;PT;PRT;10276617;Europe;3.949.743.383;;;;;;
4;9;2020;1365;44;Romania;RO;ROU;19414458;Europe;8.392.199.257;;;;;;
4;9;2020;4995;114;Russia;RU;RUS;145872260;Europe;4.654.003.441;;;;;;
4;9;2020;0;0;San_Marino;SM;SMR;34453;Europe;1.451.252.431;;;;;;
4;9;2020;95;2;Serbia;RS;SRB;6963764;Europe;2.106.619.351;;;;;;
4;9;2020;121;4;Slovakia;SK;SVK;5450421;Europe;1.946.638.617;;;;;;
4;9;2020;53;1;Slovenia;SI;SVN;2080908;Europe;2.426.825.213;;;;;;
4;9;2020;10476;184;Spain;ES;ESP;46937060;Europe;24.060.944.593;;;;;;
4;9;2020;286;2;Sweden;SE;SWE;10230185;Europe;253.563.352;;;;;;
4;9;2020;472;4;Switzerland;CH;CHE;8544527;Europe;491.659.749;;;;;;
4;9;2020;1642;49;Turkey;TR;TUR;82003882;Europe;2.490.491.853;;;;;;
4;9;2020;2439;54;Ukraine;UA;UKR;43993643;Europe;6.748.929.612;;;;;;
4;9;2020;1735;13;United_Kingdom;UK;GBR;66647112;Europe;2.720.447.962;;;;;;
5;9;2020;123;5;Albania;AL;ALB;2862427;Europe;645.605.984;;;;;;
5;9;2020;16;0;Andorra;AD;AND;76177;Europe;22.316.447.222;;;;;;
5;9;2020;190;4;Armenia;AM;ARM;2957728;Europe;6.707.851.432;;;;;;
5;9;2020;271;0;Austria;AT;AUT;8858775;Europe;4.383.224.543;;;;;;
5;9;2020;132;2;Azerbaijan;AZ;AZE;10047719;Europe;209.997.911;;;;;;
5;9;2020;183;5;Belarus;BY;BLR;9452409;Europe;2.511.529.072;;;;;;
5;9;2020;728;2;Belgium;BE;BEL;11455519;Europe;558.595.381;;;;;;
5;9;2020;338;3;Bosnia_and_Herzegovina;BA;BIH;3300998;Europe;11.360.200.764;;;;;;
5;9;2020;158;10;Bulgaria;BG;BGR;7000039;Europe;2.348.558.344;;;;;;
5;9;2020;334;1;Croatia;HR;HRV;4076246;Europe;9.405.713.002;;;;;;
5;9;2020;0;0;Cyprus;CY;CYP;875899;Europe;1.050.349.412;;;;;;
5;9;2020;797;3;Czechia;CZ;CZE;10649800;Europe;5.350.335.218;;;;;;
5;9;2020;173;1;Denmark;DK;DNK;5806081;Europe;244.571.166;;;;;;
5;9;2020;15;0;Estonia;EE;EST;1324820;Europe;1.600.217.388;;;;;;
5;9;2020;1;0;Faroe_Islands;FO;FRO;48677;Europe;5.957.639.131;;;;;;
5;9;2020;25;0;Finland;FI;FIN;5517919;Europe;641.546.206;;;;;;
5;9;2020;8975;0;France;FR;FRA;67012883;Europe;11.155.466.927;;;;;;
5;9;2020;28;0;Georgia;GE;GEO;3996762;Europe;527.927.357;;;;;;
5;9;2020;1378;2;Germany;DE;DEU;83019213;Europe;2.037.480.167;;;;;;
5;9;2020;10;0;Gibraltar;GI;GIB;33706;Europe;22.547.914.318;;;;;;
5;9;2020;202;1;Greece;EL;GRC;10724599;Europe;2.855.118.406;;;;;;
5;9;2020;0;0;Guernsey;GG;GGY;64468;Europe;0;;;;;;
5;9;2020;0;0;Holy_See;VA;VAT;815;Europe;0;;;;;;
